IRAN|1993|922985.3084
IRAN|1994|1028024.6014
IRAN|1995|669377.3854
IRAN|1996|1022988.6528
IRAN|1997|757066.0705
IRAN|1998|720380.989
IRAQ|1992|738983.1158
IRAQ|1993|814233.362
IRAQ|1994|866649.5871
IRAQ|1995|740806.4145
IRAQ|1996|752398.4491
IRAQ|1997|776319.5251
IRAQ|1998|326236.4734
JAPAN|1992|1027530.9533
JAPAN|1993|1159316.4954
JAPAN|1994|767328.4892
JAPAN|1995|848545.1369
JAPAN|1996|1171691.9261
JAPAN|1997|876459.5819
JAPAN|1998|370220.9715
JORDAN|1992|448559.3845
JORDAN|1993|323508.3354
JORDAN|1994|396334.1441
JORDAN|1995|585191.5345
JORDAN|1996|388770.0416
JORDAN|1997|487756.1759
JORDAN|1998|298039.7805
KENYA|1992|1124641.0177
KENYA|1993|1356948.1874
KENYA|1994|1861102.0692
KENYA|1995|1113613.9944
KENYA|1996|1484009.1077
KENYA|1997|1086444.8151
KENYA|1998|935307.7762
MOROCCO|1992|953256.0296
MOROCCO|1993|761127.8276
MOROCCO|1994|764962.9538
MOROCCO|1995|624868.6105
MOROCCO|1996|640523.1032
MOROCCO|1997|877761.7653
MOROCCO|1998|382395.4036
MOZAMBIQUE|1992|1439831.0898
MOZAMBIQUE|1993|1058044.8277
MOZAMBIQUE|1994|1050366.6341
MOZAMBIQUE|1995|948024.458
MOZAMBIQUE|1996|1384474.0976
MOZAMBIQUE|1997|1419209.6208
MOZAMBIQUE|1998|916913.9215
PERU|1992|713903.7353
PERU|1993|722138.144
PERU|1994|851137.126
PERU|1995|607119.2906
PERU|1996|588361.8108
PERU|1997|868786.1617
PERU|1998|547509.9955
ROMANIA|1992|922046.4795
ROMANIA|1993|1117130.8104
ROMANIA|1994|1157539.0286
ROMANIA|1995|897800.7023
ROMANIA|1996|925781.0964
ROMANIA|1997|771993.8359
ROMANIA|1998|583747.7496
RUSSIA|1992|1135467.3774
RUSSIA|1993|1048679.1126
RUSSIA|1994|1180683.0115
RUSSIA|1995|986306.8948
RUSSIA|1996|1241786.2365
RUSSIA|1997|1042649.2241
RUSSIA|1998|708848.5289
SAUDI ARABIA|1992|523214.4748
SAUDI ARABIA|1993|258082.6091
SAUDI ARABIA|1994|473169.6629
SAUDI ARABIA|1995|211641.5168
SAUDI ARABIA|1996|312228.9816
SAUDI ARABIA|1997|495064.7983
SAUDI ARABIA|1998|205093.2856
UNITED KINGDOM|1992|1201166.3397
UNITED KINGDOM|1993|860552.6855
UNITED KINGDOM|1994|910394.4738
UNITED KINGDOM|1995|989385.3757
UNITED KINGDOM|1996|822779.2267
UNITED KINGDOM|1997|1106621.4979
UNITED KINGDOM|1998|735898.4044
UNITED STATES|1992|940271.3437
UNITED STATES|1993|923880.8833
UNITED STATES|1994|758652.9162
UNITED STATES|1995|846868.384
UNITED STATES|1996|1023242.5046
UNITED STATES|1997|1072324.1462
UNITED STATES|1998|455135.1516
VIETNAM|1992|1069637.5901
VIETNAM|1993|704512.0495
VIETNAM|1994|697375.2297
VIETNAM|1995|733762.5264
VIETNAM|1996|586920.3842
VIETNAM|1997|598751.4824
VIETNAM|1998|333295.5011
q2 val: 101
q2 took (s): real 0.022419s user 0.022406s sys 0.000000s
ALGERIA|1992|633190.4447
ALGERIA|1993|448409.5816
ALGERIA|1994|614565.4223
ALGERIA|1995|477399.4404
ALGERIA|1996|627651.7879
ALGERIA|1997|466412.0193
ALGERIA|1998|145000.3951
ARGENTINA|1992|919259.61
ARGENTINA|1993|815258.9112
ARGENTINA|1994|1144917.9182
ARGENTINA|1995|984291.1238
ARGENTINA|1996|979753.866799999
ARGENTINA|1997|871041.0304
ARGENTINA|1998|682392.1518
BRAZIL|1992|1209567.6237
BRAZIL|1993|1071779.6091
BRAZIL|1994|809309.574
BRAZIL|1995|893634.0504
BRAZIL|1996|941894.6488
BRAZIL|1997|1004683.1969
BRAZIL|1998|618022.694
CANADA|1992|683921.7102
CANADA|1993|831824.9322
CANADA|1994|644735.8281
CANADA|1995|763536.6469
CANADA|1996|837154.9561
CANADA|1997|944920.329
CANADA|1998|450041.2376
CHINA|1992|1512199.7864
CHINA|1993|1656486.0638
CHINA|1994|1749014.4448
CHINA|1995|1472284.3787
CHINA|1996|1839554.8808
CHINA|1997|1992924.7161
CHINA|1998|979972.761
EGYPT|1992|1288922.9033
EGYPT|1993|1307322.7113
EGYPT|1994|1344508.0469
EGYPT|1995|1783896.21
EGYPT|1996|1480209.0148
EGYPT|1997|1261420.6315
EGYPT|1998|1024743.0564
ETHIOPIA|1992|1415095.0524
ETHIOPIA|1993|1711101.8784
ETHIOPIA|1994|1184867.3912
ETHIOPIA|1995|1006965.4094
ETHIOPIA|1996|864254.3823
ETHIOPIA|1997|941666.5674
ETHIOPIA|1998|990237.9954
FRANCE|1992|1018321.6339
FRANCE|1993|845217.844
FRANCE|1994|960525.5196
FRANCE|1995|1075532.6468
FRANCE|1996|1299554.6621
FRANCE|1997|936670.0088
FRANCE|1998|557203.8906
GERMANY|1992|1493636.6687
GERMANY|1993|1325660.8356
GERMANY|1994|1564255.8868
GERMANY|1995|1947226.2577
GERMANY|1996|1277129.7255
GERMANY|1997|1613341.1405
GERMANY|1998|513543.2424
INDIA|1992|917622.3438
INDIA|1993|834307.3853
INDIA|1994|868892.2702
INDIA|1995|1039007.9657
INDIA|1996|1116409.5515
INDIA|1997|1117486.0959
INDIA|1998|706862.0167
INDONESIA|1992|1685275.7434
INDONESIA|1993|969458.3308
INDONESIA|1994|1881400.5075
INDONESIA|1995|1778219.0295
INDONESIA|1996|1889629.5943
INDONESIA|1997|1701003.518
INDONESIA|1998|621499.2317
IRAN|1992|863339.6416
IRAN|1993|922985.3084
IRAN|1994|1028024.6014
IRAN|1995|669377.3854
IRAN|1996|1022988.6528
IRAN|1997|757066.0705
IRAN|1998|720380.989
IRAQ|1992|738983.1158
IRAQ|1993|814233.362
IRAQ|1994|866649.5871
IRAQ|1995|740806.4145
IRAQ|1996|752398.4491
IRAQ|1997|776319.5251
IRAQ|1998|326236.4734
JAPAN|1992|1027530.9533
JAPAN|1993|1159316.4954
JAPAN|1994|767328.4892
JAPAN|1995|848545.1369
JAPAN|1996|1171691.9261
JAPAN|1997|876459.5819
JAPAN|1998|370220.9715
JORDAN|1992|448559.3845
JORDAN|1993|323508.3354
JORDAN|1994|396334.1441
JORDAN|1995|585191.5345
JORDAN|1996|388770.0416
JORDAN|1997|487756.1759
JORDAN|1998|298039.7805
KENYA|1992|1124641.0177
KENYA|1993|1356948.1874
KENYA|1994|1861102.0692
KENYA|1995|1113613.9944
KENYA|1996|1484009.1077
KENYA|1997|1086444.8151
KENYA|1998|935307.7762
MOROCCO|1992|953256.0296
MOROCCO|1993|761127.8276
MOROCCO|1994|764962.9538
MOROCCO|1995|624868.6105
MOROCCO|1996|640523.1032
MOROCCO|1997|877761.7653
MOROCCO|1998|382395.4036
MOZAMBIQUE|1992|1439831.0898
MOZAMBIQUE|1993|1058044.8277
MOZAMBIQUE|1994|1050366.6341
MOZAMBIQUE|1995|948024.458
MOZAMBIQUE|1996|1384474.0976
MOZAMBIQUE|1997|1419209.6208
MOZAMBIQUE|1998|916913.9215
PERU|1992|713903.7353
PERU|1993|722138.144
PERU|1994|851137.126
PERU|1995|607119.2906
PERU|1996|588361.8108
PERU|1997|868786.1617
PERU|1998|547509.9955
ROMANIA|1992|922046.4795
ROMANIA|1993|1117130.8104
ROMANIA|1994|1157539.0286
ROMANIA|1995|897800.7023
ROMANIA|1996|925781.0964
ROMANIA|1997|771993.8359
ROMANIA|1998|583747.7496
RUSSIA|1992|1135467.3774
RUSSIA|1993|1048679.1126
RUSSIA|1994|1180683.0115
RUSSIA|1995|986306.8948
RUSSIA|1996|1241786.2365
RUSSIA|1997|1042649.2241
RUSSIA|1998|708848.5289
SAUDI ARABIA|1992|523214.4748
SAUDI ARABIA|1993|258082.6091
SAUDI ARABIA|1994|473169.6629
SAUDI ARABIA|1995|211641.5168
SAUDI ARABIA|1996|312228.9816
SAUDI ARABIA|1997|495064.7983
SAUDI ARABIA|1998|205093.2856
UNITED KINGDOM|1992|1201166.3397
UNITED KINGDOM|1993|860552.6855
UNITED KINGDOM|1994|910394.4738
UNITED KINGDOM|1995|989385.3757
UNITED KINGDOM|1996|822779.2267
UNITED KINGDOM|1997|1106621.4979
UNITED KINGDOM|1998|735898.4044
UNITED STATES|1992|940271.3437
UNITED STATES|1993|923880.8833
UNITED STATES|1994|758652.9162
UNITED STATES|1995|846868.384
UNITED STATES|1996|1023242.5046
UNITED STATES|1997|1072324.1462
UNITED STATES|1998|455135.1516
VIETNAM|1992|1069637.5901
VIETNAM|1993|704512.0495
VIETNAM|1994|697375.2297
VIETNAM|1995|733762.5264
VIETNAM|1996|586920.3842
VIETNAM|1997|598751.4824
VIETNAM|1998|333295.5011
q2 val: 101
q2 took (s): real 0.022091s user 0.022071s sys 0.000000s
ALGERIA|1992|633190.4447
ALGERIA|1993|448409.5816
ALGERIA|1994|614565.4223
ALGERIA|1995|477399.4404
ALGERIA|1996|627651.7879
ALGERIA|1997|466412.0193
ALGERIA|1998|145000.3951
ARGENTINA|1992|919259.61
ARGENTINA|1993|815258.9112
ARGENTINA|1994|1144917.9182
ARGENTINA|1995|984291.1238
ARGENTINA|1996|979753.866799999
ARGENTINA|1997|871041.0304
ARGENTINA|1998|682392.1518
BRAZIL|1992|1209567.6237
BRAZIL|1993|1071779.6091
BRAZIL|1994|809309.574
BRAZIL|1995|893634.0504
BRAZIL|1996|941894.6488
BRAZIL|1997|1004683.1969
BRAZIL|1998|618022.694
CANADA|1992|683921.7102
CANADA|1993|831824.9322
CANADA|1994|644735.8281
CANADA|1995|763536.6469
CANADA|1996|837154.9561
CANADA|1997|944920.329
CANADA|1998|450041.2376
CHINA|1992|1512199.7864
CHINA|1993|1656486.0638
CHINA|1994|1749014.4448
CHINA|1995|1472284.3787
CHINA|1996|1839554.8808
CHINA|1997|1992924.7161
CHINA|1998|979972.761
EGYPT|1992|1288922.9033
EGYPT|1993|1307322.7113
EGYPT|1994|1344508.0469
EGYPT|1995|1783896.21
EGYPT|1996|1480209.0148
EGYPT|1997|1261420.6315
EGYPT|1998|1024743.0564
ETHIOPIA|1992|1415095.0524
ETHIOPIA|1993|1711101.8784
ETHIOPIA|1994|1184867.3912
ETHIOPIA|1995|1006965.4094
ETHIOPIA|1996|864254.3823
ETHIOPIA|1997|941666.5674
ETHIOPIA|1998|990237.9954
FRANCE|1992|1018321.6339
FRANCE|1993|845217.844
FRANCE|1994|960525.5196
FRANCE|1995|1075532.6468
FRANCE|1996|1299554.6621
FRANCE|1997|936670.0088
FRANCE|1998|557203.8906
GERMANY|1992|1493636.6687
GERMANY|1993|1325660.8356
GERMANY|1994|1564255.8868
GERMANY|1995|1947226.2577
GERMANY|1996|1277129.7255
GERMANY|1997|1613341.1405
GERMANY|1998|513543.2424
INDIA|1992|917622.3438
INDIA|1993|834307.3853
INDIA|1994|868892.2702
INDIA|1995|1039007.9657
INDIA|1996|1116409.5515
INDIA|1997|1117486.0959
INDIA|1998|706862.0167
INDONESIA|1992|1685275.7434
INDONESIA|1993|969458.3308
INDONESIA|1994|1881400.5075
INDONESIA|1995|1778219.0295
INDONESIA|1996|1889629.5943
INDONESIA|1997|1701003.518
INDONESIA|1998|621499.2317
IRAN|1992|863339.6416
IRAN|1993|922985.3084
IRAN|1994|1028024.6014
IRAN|1995|669377.3854
IRAN|1996|1022988.6528
IRAN|1997|757066.0705
IRAN|1998|720380.989
IRAQ|1992|738983.1158
IRAQ|1993|814233.362
IRAQ|1994|866649.5871
IRAQ|1995|740806.4145
IRAQ|1996|752398.4491
IRAQ|1997|776319.5251
IRAQ|1998|326236.4734
JAPAN|1992|1027530.9533
JAPAN|1993|1159316.4954
JAPAN|1994|767328.4892
JAPAN|1995|848545.1369
JAPAN|1996|1171691.9261
JAPAN|1997|876459.5819
JAPAN|1998|370220.9715
JORDAN|1992|448559.3845
JORDAN|1993|323508.3354
JORDAN|1994|396334.1441
JORDAN|1995|585191.5345
JORDAN|1996|388770.0416
JORDAN|1997|487756.1759
JORDAN|1998|298039.7805
KENYA|1992|1124641.0177
KENYA|1993|1356948.1874
KENYA|1994|1861102.0692
KENYA|1995|1113613.9944
KENYA|1996|1484009.1077
KENYA|1997|1086444.8151
KENYA|1998|935307.7762
MOROCCO|1992|953256.0296
MOROCCO|1993|761127.8276
MOROCCO|1994|764962.9538
MOROCCO|1995|624868.6105
MOROCCO|1996|640523.1032
MOROCCO|1997|877761.7653
MOROCCO|1998|382395.4036
MOZAMBIQUE|1992|1439831.0898
MOZAMBIQUE|1993|1058044.8277
MOZAMBIQUE|1994|1050366.6341
MOZAMBIQUE|1995|948024.458
MOZAMBIQUE|1996|1384474.0976
MOZAMBIQUE|1997|1419209.6208
MOZAMBIQUE|1998|916913.9215
PERU|1992|713903.7353
PERU|1993|722138.144
PERU|1994|851137.126
PERU|1995|607119.2906
PERU|1996|588361.8108
PERU|1997|868786.1617
PERU|1998|547509.9955
ROMANIA|1992|922046.4795
ROMANIA|1993|1117130.8104
ROMANIA|1994|1157539.0286
ROMANIA|1995|897800.7023
ROMANIA|1996|925781.0964
ROMANIA|1997|771993.8359
ROMANIA|1998|583747.7496
RUSSIA|1992|1135467.3774
RUSSIA|1993|1048679.1126
RUSSIA|1994|1180683.0115
RUSSIA|1995|986306.8948
RUSSIA|1996|1241786.2365
RUSSIA|1997|1042649.2241
RUSSIA|1998|708848.5289
SAUDI ARABIA|1992|523214.4748
SAUDI ARABIA|1993|258082.6091
SAUDI ARABIA|1994|473169.6629
SAUDI ARABIA|1995|211641.5168
SAUDI ARABIA|1996|312228.9816
SAUDI ARABIA|1997|495064.7983
SAUDI ARABIA|1998|205093.2856
UNITED KINGDOM|1992|1201166.3397
UNITED KINGDOM|1993|860552.6855
UNITED KINGDOM|1994|910394.4738
UNITED KINGDOM|1995|989385.3757
UNITED KINGDOM|1996|822779.2267
UNITED KINGDOM|1997|1106621.4979
UNITED KINGDOM|1998|735898.4044
UNITED STATES|1992|940271.3437
UNITED STATES|1993|923880.8833
UNITED STATES|1994|758652.9162
UNITED STATES|1995|846868.384
UNITED STATES|1996|1023242.5046
UNITED STATES|1997|1072324.1462
UNITED STATES|1998|455135.1516
VIETNAM|1992|1069637.5901
VIETNAM|1993|704512.0495
VIETNAM|1994|697375.2297
VIETNAM|1995|733762.5264
VIETNAM|1996|586920.3842
VIETNAM|1997|598751.4824
VIETNAM|1998|333295.5011
q2 val: 101
q2 took (s): real 0.022107s user 0.022098s sys 0.000000s
ALGERIA|1992|633190.4447
ALGERIA|1993|448409.5816
ALGERIA|1994|614565.4223
ALGERIA|1995|477399.4404
ALGERIA|1996|627651.7879
ALGERIA|1997|466412.0193
ALGERIA|1998|145000.3951
ARGENTINA|1992|919259.61
ARGENTINA|1993|815258.9112
ARGENTINA|1994|1144917.9182
ARGENTINA|1995|984291.1238
ARGENTINA|1996|979753.866799999
ARGENTINA|1997|871041.0304
ARGENTINA|1998|682392.1518
BRAZIL|1992|1209567.6237
BRAZIL|1993|1071779.6091
BRAZIL|1994|809309.574
BRAZIL|1995|893634.0504
BRAZIL|1996|941894.6488
BRAZIL|1997|1004683.1969
BRAZIL|1998|618022.694
CANADA|1992|683921.7102
CANADA|1993|831824.9322
CANADA|1994|644735.8281
CANADA|1995|763536.6469
CANADA|1996|837154.9561
CANADA|1997|944920.329
CANADA|1998|450041.2376
CHINA|1992|1512199.7864
CHINA|1993|1656486.0638
CHINA|1994|1749014.4448
CHINA|1995|1472284.3787
CHINA|1996|1839554.8808
CHINA|1997|1992924.7161
CHINA|1998|979972.761
EGYPT|1992|1288922.9033
EGYPT|1993|1307322.7113
EGYPT|1994|1344508.0469
EGYPT|1995|1783896.21
EGYPT|1996|1480209.0148
EGYPT|1997|1261420.6315
EGYPT|1998|1024743.0564
ETHIOPIA|1992|1415095.0524
ETHIOPIA|1993|1711101.8784
ETHIOPIA|1994|1184867.3912
ETHIOPIA|1995|1006965.4094
ETHIOPIA|1996|864254.3823
ETHIOPIA|1997|941666.5674
ETHIOPIA|1998|990237.9954
FRANCE|1992|1018321.6339
FRANCE|1993|845217.844
FRANCE|1994|960525.5196
FRANCE|1995|1075532.6468
FRANCE|1996|1299554.6621
FRANCE|1997|936670.0088
FRANCE|1998|557203.8906
GERMANY|1992|1493636.6687
GERMANY|1993|1325660.8356
GERMANY|1994|1564255.8868
GERMANY|1995|1947226.2577
GERMANY|1996|1277129.7255
GERMANY|1997|1613341.1405
GERMANY|1998|513543.2424
INDIA|1992|917622.3438
INDIA|1993|834307.3853
INDIA|1994|868892.2702
INDIA|1995|1039007.9657
INDIA|1996|1116409.5515
INDIA|1997|1117486.0959
INDIA|1998|706862.0167
INDONESIA|1992|1685275.7434
INDONESIA|1993|969458.3308
INDONESIA|1994|1881400.5075
INDONESIA|1995|1778219.0295
INDONESIA|1996|1889629.5943
INDONESIA|1997|1701003.518
INDONESIA|1998|621499.2317
IRAN|1992|863339.6416
IRAN|1993|922985.3084
IRAN|1994|1028024.6014
IRAN|1995|669377.3854
IRAN|1996|1022988.6528
IRAN|1997|757066.0705
IRAN|1998|720380.989
IRAQ|1992|738983.1158
IRAQ|1993|814233.362
IRAQ|1994|866649.5871
IRAQ|1995|740806.4145
IRAQ|1996|752398.4491
IRAQ|1997|776319.5251
IRAQ|1998|326236.4734
JAPAN|1992|1027530.9533
JAPAN|1993|1159316.4954
JAPAN|1994|767328.4892
JAPAN|1995|848545.1369
JAPAN|1996|1171691.9261
JAPAN|1997|876459.5819
JAPAN|1998|370220.9715
JORDAN|1992|448559.3845
JORDAN|1993|323508.3354
JORDAN|1994|396334.1441
JORDAN|1995|585191.5345
JORDAN|1996|388770.0416
JORDAN|1997|487756.1759
JORDAN|1998|298039.7805
KENYA|1992|1124641.0177
KENYA|1993|1356948.1874
KENYA|1994|1861102.0692
KENYA|1995|1113613.9944
KENYA|1996|1484009.1077
KENYA|1997|1086444.8151
KENYA|1998|935307.7762
MOROCCO|1992|953256.0296
MOROCCO|1993|761127.8276
MOROCCO|1994|764962.9538
MOROCCO|1995|624868.6105
MOROCCO|1996|640523.1032
MOROCCO|1997|877761.7653
MOROCCO|1998|382395.4036
MOZAMBIQUE|1992|1439831.0898
MOZAMBIQUE|1993|1058044.8277
MOZAMBIQUE|1994|1050366.6341
MOZAMBIQUE|1995|948024.458
MOZAMBIQUE|1996|1384474.0976
MOZAMBIQUE|1997|1419209.6208
MOZAMBIQUE|1998|916913.9215
PERU|1992|713903.7353
PERU|1993|722138.144
PERU|1994|851137.126
PERU|1995|607119.2906
PERU|1996|588361.8108
PERU|1997|868786.1617
PERU|1998|547509.9955
ROMANIA|1992|922046.4795
ROMANIA|1993|1117130.8104
ROMANIA|1994|1157539.0286
ROMANIA|1995|897800.7023
ROMANIA|1996|925781.0964
ROMANIA|1997|771993.8359
ROMANIA|1998|583747.7496
RUSSIA|1992|1135467.3774
RUSSIA|1993|1048679.1126
RUSSIA|1994|1180683.0115
RUSSIA|1995|986306.8948
RUSSIA|1996|1241786.2365
